日期,代號,名稱,外資(張),投信(張),自營(張),三大法人合計
2026-08-12,2540,愛山林,-392.904,0.0,-748.904,-1141.808
2026-08-12,2542,興富發,729.145,294.0,732.587,1755.732
2026-08-12,2543,皇昌,328.86,0.0,362.542,691.402
2026-08-12,2545,皇翔,132.509,0.0,126.509,259.018
2026-08-12,2546,根基,134.045,0.0,134.045,268.09
2026-08-12,2547,日勝生,-4434.0,0.0,-4525.096,-8959.096
2026-08-12,2548,華固,-234.7,0.0,-241.308,-476.008
2026-08-12,2596,綠意,-5.0,-5.0,0.0,-5.0
2026-08-12,2597,潤弘,43.414,0.0,43.426,86.84
2026-08-12,2601,益航,678.179,0.0,678.179,1356.358
2026-08-12,2603,長榮,-3143.947,1991.0,-3493.537,-4646.484
2026-08-12,2605,新興,-237.248,0.0,-196.6,-433.848
2026-08-12,2606,裕民,1266.057,0.0,994.203,2260.26
2026-08-12,2607,榮運,451.768,0.0,452.34,904.108
2026-08-12,2608,嘉里大榮,-182.0,0.0,-179.354,-361.354
2026-08-12,2609,陽明,-1401.803,31.654,-1678.671,-3048.82
2026-08-12,2610,華航,-4977.318,29.0,-5075.698,-10024.016
2026-08-12,2611,志信,-35.0,0.0,-35.0,-70.0
2026-08-12,2612,中航,39.331,0.0,43.171,82.50200000000001
2026-08-12,2613,中櫃,-15.0,0.0,-15.0,-30.0
2026-08-12,2614,東森,-77.0,0.0,-77.0,-154.0
2026-08-12,2615,萬海,-463.625,-2.1,-603.507,-1069.232
2026-08-12,2616,山隆,23.0,0.0,23.0,46.0
2026-08-12,2617,台航,-170.0,0.0,-169.87,-339.87
2026-08-12,2618,長榮航,-808.567,420.776,-850.429,-1238.22
2026-08-12,2630,亞航,-194.0,0.0,-248.704,-442.704
2026-08-12,2633,台灣高鐵,-1689.0,286.0,-1671.0,-3074.0
2026-08-12,2634,漢翔,-1875.661,-12.0,-2440.223,-4327.884
2026-08-12,2636,台驊控股,-11.997,0.0,-41.225,-53.222
2026-08-12,2637,慧洋-KY,546.356,-2.0,543.398,1087.754
2026-08-12,2640,大車隊,-2.0,-2.124,0.0,-2.124
2026-08-12,2641,正德,-42.0,-48.09,0.0,-48.09
2026-08-12,2642,宅配通,6.0,0.0,6.0,12.0
2026-08-12,2643,捷迅,1.0,1.0,0.0,1.0
2026-08-12,2645,長榮航太,-1267.973,32.0,-1327.375,-2563.348
2026-08-12,2646,星宇航空,-2296.308,0.0,-2290.308,-4586.616
2026-08-12,2701,萬企,-7.0,0.0,-5.0,-12.0
2026-08-12,2702,華園,7.0,0.0,9.0,16.0
2026-08-12,2704,國賓,-60.0,0.0,-18.0,-78.0
2026-08-12,2705,六福,-4.0,0.0,-18.0,-22.0
2026-08-12,2706,第一店,-27.0,0.0,7.0,-20.0
2026-08-12,2707,晶華,-85.0,0.0,-93.1,-178.1
2026-08-12,2712,遠雄來,2.0,0.0,2.0,4.0
2026-08-12,2718,全心投控,11.0,11.0,0.0,11.0
2026-08-12,2719,燦星旅,1.0,1.0,0.0,1.0
2026-08-12,2722,夏都,0.033,0.0,2.033,2.066
2026-08-12,2723,美食-KY,-229.76,0.0,-229.76,-459.52
2026-08-12,2727,王品,-21.462,0.0,-25.044,-46.506
2026-08-12,2729,瓦城,1.925,1.851,0.0,1.851
2026-08-12,2731,雄獅,53.36,0.0,44.452,97.812
2026-08-12,2732,六角,3.0,2.83,0.0,2.83
2026-08-12,2734,易飛網,-2.0,-1.892,0.0,-1.892
2026-08-12,2736,富野,18.0,17.999,0.0,17.999
2026-08-12,2739,寒舍,6.27,0.0,0.27,6.539999999999999
2026-08-12,2743,山富,24.0,24.004,0.0,24.004
2026-08-12,2745,五福,-2.0,-15.779,0.0,-15.779
2026-08-12,2748,雲品,-1.0,0.0,-1.0,-2.0
2026-08-12,2751,王座,-1.0,-1.0,0.0,-1.0
2026-08-12,2752,豆府,-1.066,-1.066,0.0,-1.066
2026-08-12,2753,八方雲集,-63.0,0.0,-63.0,-126.0
2026-08-12,2754,亞洲藏壽司,-3.0,-4.0,0.0,-4.0
2026-08-12,2755,揚秦,-1.0,-1.252,0.0,-1.252
2026-08-12,2756,聯發國際,2.0,2.62,0.0,2.62
2026-08-12,2762,世界健身-KY,6.0,0.0,6.0,12.0
2026-08-12,2801,彰銀,-1606.942,28.0,-1392.942,-2971.884
2026-08-12,2812,台中銀,-2140.13,9.0,-1992.13,-4123.26
2026-08-12,2816,旺旺保,14.96,0.0,-1.04,13.920000000000002
2026-08-12,2820,華票,-1703.0,0.0,-1703.0,-3406.0
2026-08-12,2832,台產,-6.948,0.0,-4.83,-11.778
2026-08-12,2834,臺企銀,-3013.951,14.0,-2957.951,-5957.902
2026-08-12,2836,高雄銀,-411.0,0.0,-419.0,-830.0
2026-08-12,2838,聯邦銀,235.0,0.0,385.0,620.0
2026-08-12,2845,遠東銀,-610.124,8.0,-524.124,-1126.248
2026-08-12,2849,安泰銀,16.0,0.0,4.0,20.0
2026-08-12,2850,新產,-19.77,0.0,-15.77,-35.54
2026-08-12,2851,中再保,275.619,0.0,386.621,662.24
2026-08-12,2852,第一保,60.0,0.0,108.0,168.0
2026-08-12,2855,統一證,1882.058,594.0,1882.058,4358.116
2026-08-12,2867,三商壽,1410.837,0.0,1410.837,2821.674
2026-08-12,2880,華南金,-15261.45,6462.0,-15934.94,-24734.39
2026-08-12,2881,富邦金,-1425.688,434.675,-1421.24,-2412.253
2026-08-12,2882,國泰金,2361.816,1163.316,2737.58,6262.712
2026-08-12,2883,凱基金,2856.557,4243.422,2612.165,9712.144
2026-08-12,2884,玉山金,-5878.345,363.395,-5768.437,-11283.387
2026-08-12,2885,元大金,734.307,-458.389,664.947,940.865
2026-08-12,2886,兆豐金,-14609.611,4775.042,-14970.763,-24805.332
2026-08-12,2887,台新新光金,9082.949,4943.774,8821.395,22848.118
2026-08-12,2889,國票金,-1228.0,0.0,-1254.68,-2482.6800000000003
2026-08-12,2890,永豐金,8869.859,118.252,8357.597,17345.708
2026-08-12,2891,中信金,4780.007,-4279.726,5197.943,5698.224
2026-08-12,2892,第一金,13521.627,-95.966,10381.645,23807.306
2026-08-12,2897,王道銀行,-657.0,0.0,-829.0,-1486.0
2026-08-12,2901,欣欣,2.0,0.0,4.0,6.0
2026-08-12,2903,遠百,-753.0,599.0,-743.0,-897.0
2026-08-12,2904,匯僑,-2.0,0.0,-2.0,-4.0
2026-08-12,2905,三商,89.71,0.0,39.71,129.42
2026-08-12,2906,高林,14.0,0.0,20.0,34.0
2026-08-12,2908,特力,-18.0,0.0,4.0,-14.0
2026-08-12,2910,統領,-4.0,0.0,4.0,0.0
2026-08-12,2911,麗嬰房,12.0,0.0,2.0,14.0
2026-08-12,2912,統一超,47.195,0.0,49.195,96.39
2026-08-12,2913,農林,-55.778,0.0,20.222,-35.556
2026-08-12,2915,潤泰全,-157.29,0.0,-3.29,-160.57999999999998
2026-08-12,2916,滿心,6.0,6.0,0.0,6.0
2026-08-12,2923,鼎固-KY,87.0,0.0,37.0,124.0
2026-08-12,2926,誠品生活,6.0,6.0,0.0,6.0
2026-08-12,2929,淘帝-KY,-69.0,0.0,-57.0,-126.0
2026-08-12,2937,集雅社,2.0,-3.0,0.0,-3.0
2026-08-12,2939,永邑-KY,-6.0,0.0,-6.0,-12.0
2026-08-12,2945,三商家購,0.0,0.0,0.0,0.0
2026-08-12,3002,歐格,27.0,0.0,27.0,54.0
2026-08-12,3003,健和興,115.0,0.0,87.802,202.802
2026-08-12,3004,豐達科,1.397,0.0,-0.603,0.794
2026-08-12,3005,神基,387.434,0.0,370.076,757.51
2026-08-12,3006,晶豪科,976.417,0.0,770.523,1746.94
2026-08-12,3008,大立光,-44.488,199.0,119.99,274.502
2026-08-12,3010,華立,2252.456,0.0,2544.848,4797.304
2026-08-12,3011,今皓,-87.0,0.0,-87.0,-174.0
2026-08-12,3013,晟銘電,-79.031,0.0,-13.719,-92.75
2026-08-12,3014,聯陽,24.631,0.0,18.661,43.292
2026-08-12,3015,全漢,-206.717,-4.0,-184.945,-395.662
2026-08-12,3016,嘉晶,-603.071,0.0,-503.679,-1106.75
2026-08-12,3017,奇鋐,139.001,-32.0,445.733,552.734
2026-08-12,3018,隆銘綠能,14.0,0.0,14.0,28.0
2026-08-12,3019,亞光,160.1,0.0,-55.066,105.034
2026-08-12,3021,鴻名,35.0,0.0,35.0,70.0
2026-08-12,3022,威強電,692.428,0.0,704.214,1396.642
2026-08-12,3023,信邦,615.66,-4.0,300.512,912.172
2026-08-12,3024,憶聲,138.2,0.0,162.2,300.4
2026-08-12,3025,星通,57.028,0.0,80.746,137.774
2026-08-12,3026,禾伸堂,-1233.014,865.0,-2064.73,-2432.744
2026-08-12,3027,盛達,109.08,0.0,108.99,218.07
2026-08-12,3028,增你強,-360.717,-3.0,-371.001,-734.718
2026-08-12,3029,零壹,-23.12,0.0,22.84,-0.2800000000000011
2026-08-12,3030,德律,579.833,0.0,669.993,1249.826
2026-08-12,3031,佰鴻,114.0,0.0,114.296,228.296
2026-08-12,3032,偉訓,-22.0,0.0,-13.01,-35.01
2026-08-12,3033,威健,1758.294,1.0,1572.954,3332.248
2026-08-12,3034,聯詠,661.233,0.965,529.415,1191.6129999999998
2026-08-12,3035,智原,642.735,0.0,697.783,1340.518
2026-08-12,3036,文曄,-1799.904,-692.049,-1565.298,-4057.251
2026-08-12,3037,欣興,2296.751,-50.0,2742.691,4989.442
2026-08-12,3038,全台,19.0,0.0,19.0,38.0
2026-08-12,3040,遠見,24.0,0.0,24.0,48.0
2026-08-12,3041,揚智,-4.969,0.0,-6.361,-11.33
2026-08-12,3042,晶技,1896.275,0.0,3325.143,5221.418
2026-08-12,3043,科風,23.0,0.0,25.0,48.0
2026-08-12,3044,健鼎,-438.71,-3.023,-449.34,-891.073
2026-08-12,3045,台灣大,598.224,91.317,636.38,1325.921
2026-08-12,3046,建碁,351.237,0.0,355.255,706.492
2026-08-12,3047,訊舟,146.0,0.0,145.992,291.992
2026-08-12,3048,益登,-1743.907,0.0,-1796.709,-3540.616
2026-08-12,3049,精金,188.487,0.0,188.487,376.974
2026-08-12,3050,鈺德,76.0,0.0,76.0,152.0
2026-08-12,3051,力特,137.445,0.0,137.445,274.89
2026-08-12,3052,夆典,31.0,0.0,31.0,62.0
2026-08-12,3054,立萬利,47.0,0.0,46.932,93.932
2026-08-12,3055,蔚華科,294.059,0.0,304.479,598.538
2026-08-12,3056,富華新,157.479,0.0,173.479,330.958
2026-08-12,3057,喬鼎,18.0,0.0,8.0,26.0
2026-08-12,3058,立德,62.0,0.0,40.0,102.0
2026-08-12,3059,華晶科,776.299,0.0,785.293,1561.592
2026-08-12,3060,銘異,-44.319,-2.0,-44.555,-90.874
2026-08-12,3062,建漢,316.138,0.0,483.088,799.226
2026-08-12,3066,李洲,363.996,365.736,0.0,365.736
2026-08-12,3071,協禧,40.601,41.244,0.0,41.244
2026-08-12,3073,天方能源,45.0,45.622,0.0,45.622
2026-08-12,3078,僑威,54.12,74.738,0.0,74.738
2026-08-12,3081,聯亞,41.405,394.997,0.0,394.997
2026-08-12,3083,網龍,-10.0,-10.25,0.0,-10.25
2026-08-12,3086,華義*,32.0,31.512,0.0,31.512
2026-08-12,3088,艾訊,55.35,19.338,0.0,19.338
2026-08-12,3090,日電貿,-4347.396,-3.0,-4243.722,-8594.117999999999
2026-08-12,3092,鴻碩,16.231,0.0,14.561,30.792
2026-08-12,3093,港建*,-34.0,-33.856,0.0,-33.856
2026-08-12,3094,聯傑,-304.066,0.0,-300.066,-604.132
2026-08-12,3095,及成,-1.0,-0.997,0.0,-0.997
2026-08-12,3105,穩懋,5158.581,6274.599,0.0,6274.599
2026-08-12,3114,好德,40.95,39.679,0.0,39.679
2026-08-12,3118,進階,0.0,-0.201,0.0,-0.201
2026-08-12,3122,笙泉,0.0,0.0,0.0,0.0
2026-08-12,3128,昇銳,27.0,26.99,0.0,26.99
2026-08-12,3130,一零四,-30.37,0.0,-32.37,-62.74
2026-08-12,3131,弘塑,42.345,42.749,0.0,42.749
2026-08-12,3135,凌航,25.852,0.0,-25.532,0.3200000000000003
2026-08-12,3138,耀登,56.047,0.0,59.001,115.048
2026-08-12,3141,晶宏,93.397,85.505,0.0,85.505
2026-08-12,3147,大綜,27.171,28.436,0.0,28.436
2026-08-12,3149,正達,-1861.973,0.0,-1301.445,-3163.418
2026-08-12,3150,鈺寶-創,11.006,0.0,5.266,16.272
2026-08-12,3152,璟德,19.139,17.204,0.0,17.204
2026-08-12,3162,精確,42.0,45.985,0.0,45.985
2026-08-12,3163,波若威,-8.032,2.293,0.0,2.293
2026-08-12,3164,景岳,-1.0,0.0,-1.0,-2.0
2026-08-12,3167,大量,-80.19,0.0,-8.19,-88.38
2026-08-12,3168,眾福科,4.0,0.0,4.0,8.0
2026-08-12,3169,亞信,1.126,0.674,0.0,0.674
2026-08-12,3171,炎洲流通,4.0,3.693,0.0,3.693
2026-08-12,3176,基亞,48.99,48.99,0.0,48.99
2026-08-12,3178,公準,27.0,26.201,0.0,26.201
2026-08-12,3188,鑫龍騰,123.075,123.075,0.0,123.075
2026-08-12,3189,景碩,771.329,0.011,1224.883,1996.223
2026-08-12,3191,雲嘉南,1.0,1.0,0.0,1.0
2026-08-12,3205,佰研,16.0,16.0,0.0,16.0
2026-08-12,3206,志豐,15.0,19.0,0.0,19.0
2026-08-12,3207,耀勝,-56.0,-55.797,0.0,-55.797
2026-08-12,3209,全科,-770.957,0.0,-805.059,-1576.016
2026-08-12,3211,順達,-1811.265,-136.256,0.0,-136.256
2026-08-12,3213,茂訊,-39.954,-40.991,0.0,-40.991
2026-08-12,3217,優群,-212.0,-211.924,0.0,-211.924
2026-08-12,3218,大學光,-79.52,-79.452,0.0,-79.452
2026-08-12,3219,倚強科,19.561,36.565,0.0,36.565
2026-08-12,3221,台嘉碩,603.0,616.679,0.0,616.679
2026-08-12,3224,三顧,-4.0,-4.0,0.0,-4.0
2026-08-12,3226,龍鋒,-1.0,-1.0,0.0,-1.0
2026-08-12,3227,原相,-394.0,-433.711,0.0,-433.711
2026-08-12,3228,金麗科,49.23,52.373,0.0,52.373
2026-08-12,3229,晟鈦,193.0,0.0,193.35,386.35
2026-08-12,3230,錦明,-70.775,-70.364,0.0,-70.364
2026-08-12,3231,緯創,8824.935,-3416.832,9923.171,15331.274
2026-08-12,3232,昱捷,6.0,5.871,0.0,5.871
2026-08-12,3234,光環,1366.068,1386.134,0.0,1386.134
2026-08-12,3236,千如,-828.37,-850.109,0.0,-850.109
2026-08-12,3252,海灣,-5.0,-5.0,0.0,-5.0
2026-08-12,3257,虹冠電,39.576,0.0,39.576,79.152
2026-08-12,3259,鑫創,7.0,6.998,0.0,6.998
2026-08-12,3260,威剛,3778.797,3850.872,0.0,3850.872
2026-08-12,3264,欣銓,1378.464,1198.654,0.0,1198.654
2026-08-12,3265,台星科,903.565,967.699,0.0,967.699
2026-08-12,3266,昇陽,5.0,0.0,9.0,14.0
2026-08-12,3268,海德威,-39.0,-40.945,0.0,-40.945
2026-08-12,3272,東碩,2.0,1.949,0.0,1.949
2026-08-12,3276,宇環,37.0,37.03,0.0,37.03
2026-08-12,3284,太普高,-15.88,-15.878,0.0,-15.878
2026-08-12,3285,微端,2.0,2.0,0.0,2.0
2026-08-12,3287,廣寰科,-5.0,231.0,0.0,231.0
2026-08-12,3288,點晶,-2.0,-2.308,0.0,-2.308
2026-08-12,3289,宜特,85.07,86.553,0.0,86.553
2026-08-12,3290,東浦,31.0,57.969,0.0,57.969
2026-08-12,3293,鈊象,-240.157,-252.308,0.0,-252.308
2026-08-12,3294,英濟,122.162,122.162,0.0,122.162
2026-08-12,3296,勝德,4.0,0.0,8.0,12.0
2026-08-12,3297,杭特,7.0,7.42,0.0,7.42
2026-08-12,3303,岱稜,-49.0,-90.129,0.0,-90.129
2026-08-12,3305,昇貿,458.92,0.0,569.292,1028.212
2026-08-12,3306,鼎天,39.021,38.919,0.0,38.919
2026-08-12,3308,聯德,4.0,0.0,4.0,8.0
2026-08-12,3310,佳穎,5.0,5.0,0.0,5.0
2026-08-12,3311,閎暉,57.0,0.0,61.0,118.0
2026-08-12,3312,弘憶股,193.07,0.0,188.668,381.738
2026-08-12,3313,斐成,62.0,61.922,0.0,61.922
2026-08-12,3317,尼克森,148.05,147.806,0.0,147.806
2026-08-12,3321,同泰,24.928,0.0,26.928,51.856
2026-08-12,3322,建舜電,114.003,115.124,0.0,115.124
2026-08-12,3323,加百裕,181.865,181.865,0.0,181.865
2026-08-12,3324,雙鴻,-41.646,-71.423,0.0,-71.423
2026-08-12,3325,旭品,-7.0,-7.012,0.0,-7.012
2026-08-12,3338,泰碩,71.977,0.0,71.977,143.954
2026-08-12,3339,泰谷,184.184,184.164,0.0,184.164
2026-08-12,3346,麗清,82.865,0.0,82.865,165.73
2026-08-12,3349,寶德,28.0,28.0,0.0,28.0
2026-08-12,3354,律勝,26.0,26.779,0.0,26.779
2026-08-12,3356,奇偶,258.508,0.0,253.46,511.968
2026-08-12,3357,臺慶科,458.864,534.382,0.0,534.382
2026-08-12,3360,尚立,488.0,493.71,0.0,493.71
2026-08-12,3362,先進光,36.0,37.0,0.0,37.0
2026-08-12,3363,上詮,171.253,195.93,0.0,195.93
2026-08-12,3372,典範,-1.138,-27.031,0.0,-27.031
2026-08-12,3373,熱映,-1.0,-1.0,0.0,-1.0
2026-08-12,3374,精材,-960.761,-704.253,0.0,-704.253
2026-08-12,3376,新日興,538.409,0.0,960.965,1499.374
2026-08-12,3379,彬台,-1.0,-1.466,0.0,-1.466
2026-08-12,3380,明泰,336.0,0.0,390.754,726.754
2026-08-12,3388,崇越電,244.0,204.864,0.0,204.864
2026-08-12,3390,旭軟,52.913,52.913,0.0,52.913
2026-08-12,3402,漢科,24.972,23.972,0.0,23.972
2026-08-12,3406,玉晶光,-119.163,-2.0,-46.577,-167.74
2026-08-12,3413,京鼎,-108.985,0.0,-155.859,-264.844
2026-08-12,3416,融程電,31.378,0.0,35.854,67.232
2026-08-12,3419,譁裕,-17.0,0.0,-17.0,-34.0
2026-08-12,3430,奇鈦科,10.251,9.943,0.0,9.943
2026-08-12,3432,台端,-4.0,0.0,-4.0,-8.0
2026-08-12,3434,哲固,3.0,3.884,0.0,3.884
2026-08-12,3437,榮創,237.886,0.0,233.886,471.772
2026-08-12,3438,類比科,-4.0,-4.003,0.0,-4.003
2026-08-12,3441,聯一光,1361.93,1364.426,0.0,1364.426
2026-08-12,3443,創意,-10.351,250.879,80.551,321.079
2026-08-12,3444,利機,-51.47,-51.159,0.0,-51.159
2026-08-12,3447,展達,37.0,0.0,39.0,76.0
2026-08-12,3450,聯鈞,289.194,0.0,430.73,719.924
2026-08-12,3455,由田,20.729,52.716,0.0,52.716
2026-08-12,3465,進泰電子,-2.0,-3.0,0.0,-3.0
2026-08-12,3466,德晉,10.0,9.634,0.0,9.634
2026-08-12,3467,台灣精材,-11.0,-11.04,0.0,-11.04
2026-08-12,3479,安勤,41.728,37.024,0.0,37.024
2026-08-12,3481,群創,-979.5,-17.596,601.894,-395.202
2026-08-12,3483,力致,37.352,37.352,0.0,37.352
2026-08-12,3484,崧騰,-5.0,-1.21,0.0,-1.21
2026-08-12,3485,敘豐,10.096,12.071,0.0,12.071
2026-08-12,3489,森寶,63.0,63.0,0.0,63.0
2026-08-12,3490,單井,371.18,375.065,0.0,375.065
2026-08-12,3491,昇達科,-34.568,24.298,0.0,24.298
2026-08-12,3492,長盛,2.0,3.0,0.0,3.0
2026-08-12,3494,誠研,4.0,0.0,4.0,8.0
2026-08-12,3498,陽程,519.498,617.83,0.0,617.83
2026-08-12,3499,環天科,0.0,-0.719,0.0,-0.719
2026-08-12,3501,維熹,44.088,0.0,86.088,130.176
2026-08-12,3504,揚明光,177.733,0.0,240.363,418.096
2026-08-12,3508,位速,6.0,6.0,0.0,6.0
2026-08-12,3511,矽瑪,31.291,31.291,0.0,31.291
2026-08-12,3512,皇龍,9.0,9.0,0.0,9.0
2026-08-12,3515,華擎,640.993,0.0,704.359,1345.352
2026-08-12,3516,亞帝歐,-3.0,-3.0,0.0,-3.0
2026-08-12,3518,柏騰,-26.0,0.0,-22.0,-48.0
2026-08-12,3520,華盈,-24.0,-24.054,0.0,-24.054
2026-08-12,3521,台鋼建設,-1.0,-1.131,0.0,-1.131
2026-08-12,3522,御嵿,16.0,15.334,0.0,15.334
2026-08-12,3523,迎輝,3.0,3.0,0.0,3.0
2026-08-12,3526,凡甲,17.1,0.761,0.0,0.761
2026-08-12,3527,聚積,5.0,5.0,0.0,5.0
2026-08-12,3528,安馳,6.0,0.0,7.498,13.498
2026-08-12,3529,力旺,-7.219,-13.541,0.0,-13.541
2026-08-12,3530,晶相光,20.499,0.0,18.597,39.096
2026-08-12,3532,台勝科,1182.766,0.0,1146.966,2329.732
2026-08-12,3533,嘉澤,-581.393,-60.0,-593.341,-1234.734
2026-08-12,3535,晶彩科,122.23,0.0,139.596,261.826
2026-08-12,3537,堡達,-516.914,-534.859,0.0,-534.859
2026-08-12,3540,曜越,59.0,53.709,0.0,53.709
2026-08-12,3541,西柏,23.0,22.959,0.0,22.959
2026-08-12,3543,州巧,727.9,0.0,729.9,1457.8
2026-08-12,3545,敦泰,139.0,0.0,132.372,271.372
2026-08-12,3546,宇峻,-0.41,-3.875,0.0,-3.875
2026-08-12,3548,兆利,77.0,72.718,0.0,72.718
2026-08-12,3550,聯穎,385.92,-2.0,388.792,772.712
2026-08-12,3551,世禾,11.24,12.228,0.0,12.228
2026-08-12,3552,同致,39.104,38.358,0.0,38.358
2026-08-12,3555,博士旺,1.994,2.024,0.0,2.024
2026-08-12,3556,禾瑞亞,142.485,121.485,0.0,121.485
2026-08-12,3557,嘉威,-13.15,0.0,-13.15,-26.3
2026-08-12,3558,神準,39.491,39.822,0.0,39.822
2026-08-12,3563,牧德,182.121,0.0,311.129,493.25
2026-08-12,3564,其陽,58.0,58.0,0.0,58.0
2026-08-12,3567,逸昌,0.0,0.002,0.0,0.002
2026-08-12,3570,大塚,-4.0,-4.045,0.0,-4.045
2026-08-12,3576,聯合再生,772.029,0.0,778.029,1550.058
2026-08-12,3577,泓格,-44.363,-44.136,0.0,-44.136
2026-08-12,3580,友威科,155.831,155.69,0.0,155.69
2026-08-12,3581,博磊,141.931,157.593,0.0,157.593
2026-08-12,3583,辛耘,466.091,-195.6,541.965,812.456
2026-08-12,3587,閎康,40.92,39.089,0.0,39.089
2026-08-12,3588,通嘉,-0.883,0.0,-48.721,-49.604
2026-08-12,3591,艾笛森,147.84,0.0,147.854,295.694
2026-08-12,3592,瑞鼎,-67.13,0.0,-85.13,-152.26
2026-08-12,3593,力銘,-2.0,0.0,-2.0,-4.0
2026-08-12,3594,磐儀,-18.996,-21.066,0.0,-21.066
2026-08-12,3596,智易,-701.644,0.0,-710.048,-1411.692
2026-08-12,3597,映興,10.0,10.0,0.0,10.0
2026-08-12,3605,宏致,2053.988,0.0,2103.082,4157.07
2026-08-12,3607,谷崧,0.998,0.0,-11.002,-10.004
2026-08-12,3609,三一東林,51.0,51.0,0.0,51.0
2026-08-12,3611,鼎翰,-4.507,-4.507,0.0,-4.507
2026-08-12,3615,安可,202.96,202.322,0.0,202.322
2026-08-12,3617,碩天,50.198,0.0,57.398,107.596
2026-08-12,3622,洋華,67.018,0.0,67.018,134.036
2026-08-12,3623,富晶通,8.0,8.0,0.0,8.0
2026-08-12,3624,光頡,-865.15,-880.7,0.0,-880.7
2026-08-12,3625,西勝,62.0,74.96,0.0,74.96
2026-08-12,3628,盈正,10.0,10.709,0.0,10.709
2026-08-12,3630,新鉅科,135.888,135.936,0.0,135.936
2026-08-12,3631,晟楠,37.0,36.312,0.0,36.312
2026-08-12,3645,達邁,236.0,0.0,339.484,575.4839999999999
2026-08-12,3646,艾恩特,5.0,5.0,0.0,5.0
2026-08-12,3652,精聯,22.329,0.0,28.329,50.658
2026-08-12,3653,健策,136.438,-2.0,183.6,318.038
2026-08-12,3661,世芯-KY,327.67,-7.0,333.07,653.74
2026-08-12,3663,鑫科,-204.875,-202.783,0.0,-202.783
2026-08-12,3665,貿聯-KY,497.443,-1318.43,497.493,-323.4940000000001
2026-08-12,3669,圓展,107.024,0.0,105.024,212.048
2026-08-12,3673,TPK-KY,518.932,0.0,432.602,951.534
2026-08-12,3675,德微,23.267,21.367,0.0,21.367
2026-08-12,3679,新至陞,17.0,0.0,19.0,36.0
2026-08-12,3680,家登,216.591,246.944,0.0,246.944
2026-08-12,3684,榮昌,3.0,1.691,0.0,1.691
2026-08-12,3685,元創精密,-66.9,-67.207,0.0,-67.207
2026-08-12,3686,達能,9.0,0.0,9.0,18.0
2026-08-12,3687,歐買尬,23.0,22.438,0.0,22.438
2026-08-12,3689,湧德,208.0,211.876,0.0,211.876
2026-08-12,3691,碩禾,-3.019,-4.349,0.0,-4.349
2026-08-12,3693,營邦,-60.867,-28.532,0.0,-28.532
2026-08-12,3694,海華,-23.864,0.0,-25.864,-49.728
2026-08-12,3701,大眾控,186.132,0.0,190.192,376.324
2026-08-12,3702,大聯大,-3336.31,1.0,-2821.84,-6157.15
2026-08-12,3703,欣陸,-761.0,0.0,-762.124,-1523.124
2026-08-12,3704,合勤控,-3867.112,0.0,-3915.294,-7782.406
2026-08-12,3705,永信,18.27,0.0,38.27,56.540000000000006
2026-08-12,3706,神達,9467.114,-92.0,10289.426,19664.54
2026-08-12,3707,漢磊,151.32,140.913,0.0,140.913
2026-08-12,3708,上緯投控,352.714,-1.0,332.712,684.4259999999999
2026-08-12,3709,鑫聯大投控,-431.0,-408.417,0.0,-408.417
2026-08-12,3710,連展投控,133.0,133.0,0.0,133.0
2026-08-12,3711,日月光投控,-1405.298,-1622.427,-1103.134,-4130.859
2026-08-12,3712,永崴投控,230.09,0.0,250.09,480.18
2026-08-12,3713,新晶投控,-4.0,-4.046,0.0,-4.046
2026-08-12,3714,富采,2866.681,0.0,2932.573,5799.254
2026-08-12,3715,定穎投控,-984.186,0.0,-1170.71,-2154.896
2026-08-12,3716,中化控股,-42.0,0.0,-36.0,-78.0
2026-08-12,3717,聯嘉投控,-197.0,0.0,-190.43,-387.43
2026-08-12,4102,永日,17.0,17.003,0.0,17.003
2026-08-12,4104,佳醫,-52.829,0.0,-47.029,-99.858
2026-08-12,4105,東洋,-390.019,-383.019,0.0,-383.019
2026-08-12,4106,雃博,29.112,0.0,13.112,42.224
2026-08-12,4107,邦特,-4.0,-4.047,0.0,-4.047
2026-08-12,4108,懷特,29.0,0.0,33.0,62.0
2026-08-12,4109,加捷生醫,-1.0,-0.876,0.0,-0.876
2026-08-12,4111,濟生,-5.0,-5.0,0.0,-5.0
2026-08-12,4113,聯上,-32.113,-32.419,0.0,-32.419
2026-08-12,4114,健喬,-458.583,-458.206,0.0,-458.206
2026-08-12,4116,明基醫,-11.0,-11.0,0.0,-11.0
2026-08-12,4119,旭富,255.007,0.0,261.707,516.7139999999999
2026-08-12,4120,友華,-2.0,-2.0,0.0,-2.0
2026-08-12,4121,優盛,2.0,1.999,0.0,1.999
2026-08-12,4123,晟德,166.886,152.697,0.0,152.697
2026-08-12,4126,太醫,-3.0,-3.049,0.0,-3.049
2026-08-12,4127,天良,-17.0,-16.838,0.0,-16.838
2026-08-12,4128,中天,-217.455,-227.169,0.0,-227.169
2026-08-12,4129,聯合,-8.148,-6.122,0.0,-6.122
2026-08-12,4133,亞諾法,-8.0,0.0,-8.0,-16.0
2026-08-12,4137,麗豐-KY,-106.442,0.0,-112.386,-218.828
2026-08-12,4138,曜亞,1.0,1.0,0.0,1.0
2026-08-12,4139,馬光-KY,1.0,1.0,0.0,1.0
2026-08-12,4142,國光生,12.0,0.0,12.448,24.448
